상품명,판매가격,세일여부,1+1,구매여부,세일여부,1+1,1+1에따른가격
펩시콜라(1.8L),2490,N,N,0,0,0,2490
펩시콜라(1.8L),2990,N,N,0,0,0,2990
씨그램 레몬(350ml),1000,N,N,0,0,0,1000
씨그램 레몬(350ml),500,N,N,1,0,0,500
씨그램 레몬(350ml),990,N,N,0,0,0,990
씨그램 레몬(350ml),650,N,N,0,0,0,650
씨그램 레몬(350ml),950,N,N,0,0,0,950
씨그램 레몬(350ml),1390,N,N,0,0,0,1390
씨그램 레몬(350ml),580,N,N,0,0,0,580
씨그램 레몬(350ml),1300,N,N,0,0,0,1300
씨그램 레몬(350ml),800,N,N,0,0,0,800
씨그램 레몬(350ml),850,N,N,0,0,0,850
씨그램 레몬(350ml),690,N,N,0,0,0,690
씨그램 레몬(350ml),600,N,N,0,0,0,600
씨그램 레몬(350ml),500,Y,N,1,1,0,500
씨그램 레몬(350ml),700,N,N,0,0,0,700
초정탄산수 레몬(500ml),1380,N,N,0,0,0,1380
초정탄산수 레몬(500ml),890,N,N,0,0,0,890
초정탄산수 레몬(500ml),1430,N,N,0,0,0,1430
초정탄산수 레몬(500ml),1590,N,N,0,0,0,1590
초정탄산수 레몬(500ml),700,N,N,1,0,0,700
초정탄산수 레몬(500ml),1300,N,N,0,0,0,1300
트레비 레몬(500ml),1500,N,N,0,0,0,1500
트레비 레몬(500ml),1200,N,N,0,0,0,1200
트레비 레몬(500ml),1590,N,N,0,0,0,1590
트레비 레몬(500ml),850,N,N,0,0,0,850
트레비 레몬(500ml),1100,N,N,0,0,0,1100
트레비 레몬(500ml),1000,N,N,0,0,0,1000
트레비 레몬(500ml),1290,N,N,0,0,0,1290
트레비 레몬(500ml),900,N,N,0,0,0,900
트레비 레몬(500ml),1600,N,N,0,0,0,1600
트레비 레몬(500ml),1300,N,N,0,0,0,1300
트레비 레몬(500ml),950,N,N,0,0,0,950
트레비 레몬(500ml),1150,N,N,0,0,0,1150
트레비 레몬(500ml),880,N,N,0,0,0,880
트레비 레몬(500ml),950,Y,N,0,1,0,950
트레비 레몬(500ml),760,N,N,1,0,0,760
갈치(냉동),2700,N,N,0,0,0,2700
갈치(냉동),1666,N,N,0,0,0,1666
갈치(냉동),2119,N,N,0,0,0,2119
갈치(냉동),2240,N,N,0,0,1,1120
갈치(냉동),3802,N,N,0,0,0,3802
갈치(냉동),1829,N,N,0,0,0,1829
갈치(냉동),3000,N,N,0,0,0,3000
갈치(냉동),2543,N,N,0,0,0,2543
갈치(냉동),1010,N,N,1,0,0,1010
갈치(냉동),2075,N,N,0,0,0,2075
갈치(냉동),1600,N,N,0,0,0,1600
갈치(냉동),2351,N,N,0,0,0,2351
갈치(냉동),2000,N,N,0,0,0,2000
갈치(냉동),2365,N,N,0,0,0,2365
갈치(냉동),1050,N,N,0,0,0,1050
갈치(냉동),1420,N,N,0,0,0,1420
갈치(냉동),1150,N,N,0,0,0,1150
갈치(냉동),3750,N,N,0,0,0,3750
갈치(냉동),1540,N,N,0,0,0,1540
갈치(냉동),1710,N,N,0,0,0,1710
갈치(생물),1800,N,N,0,0,0,1800
갈치(생물),1600,N,N,0,0,0,1600
갈치(생물),7440,N,N,0,0,0,7440
갈치(생물),3100,N,N,0,0,0,3100
갈치(생물),3721,N,N,0,0,0,3721
갈치(생물),2250,N,N,0,0,0,2250
갈치(생물),4705,N,N,0,0,0,4705
갈치(생물),2500,N,N,0,0,0,2500
갈치(생물),2000,N,N,0,0,0,2000
갈치(생물),1564,N,N,1,0,0,1564
갈치(생물),4000,N,N,0,0,0,4000
갈치(생물),1942,N,N,0,0,0,1942
갈치(생물),2107,N,N,0,0,0,2107
갈치(생물),2400,N,N,0,0,0,2400
갈치(생물),3490,N,N,0,0,0,3490
갈치(생물),3130,N,N,0,0,0,3130
갈치(생물),2096,N,N,0,0,0,2096
갈치(생물),2090,N,N,0,0,0,2090
갈치(생물),3145,N,N,0,0,0,3145
갈치(생물),6500,N,N,0,0,0,6500
갈치(생물),2285,N,N,0,0,0,2285
갈치(생물),3330,N,N,0,0,0,3330
갈치(생물),6000,N,N,0,0,0,6000
갈치(생물),1980,N,N,0,0,0,1980
갈치(생물),2750,N,N,0,0,0,2750
갈치(생물),2142,N,N,0,0,0,2142
갈치(생물),3960,N,N,0,0,0,3960
갈치(생물),2670,N,N,0,0,0,2670
갈치(생물),1630,N,N,0,0,0,1630
갈치(생물),4330,N,N,0,0,0,4330
갈치(생물),2110,N,N,0,0,0,2110
갈치(생물),3000,N,N,0,0,0,3000
갈치(생물),2857,N,N,0,0,0,2857
갈치(생물),7515,N,N,0,0,0,7515
갈치(생물),2277,N,N,0,0,0,2277
갈치(생물),2800,N,N,0,0,0,2800
갈치(생물),5900,N,N,0,0,0,5900
"고등어(생물, 300~500g)",4000,N,N,0,0,0,4000
"고등어(생물, 300~500g)",4490,N,N,0,0,0,4490
"고등어(생물, 300~500g)",6400,N,N,0,0,0,6400
"고등어(생물, 300~500g)",3980,N,N,0,0,0,3980
"고등어(생물, 300~500g)",3333,N,N,0,0,0,3333
"고등어(생물, 300~500g)",4400,N,N,0,0,0,4400
"고등어(생물, 300~500g)",8000,N,N,0,0,0,8000
"고등어(생물, 300~500g)",2900,N,N,0,0,0,2900
"고등어(생물, 300~500g)",2990,N,N,0,0,0,2990
"고등어(생물, 300~500g)",3000,N,N,1,0,1,1500
"고등어(생물, 300~500g)",5000,N,N,0,0,0,5000
"고등어(생물, 300~500g)",3900,N,N,0,0,0,3900
"고등어(생물, 300~500g)",2500,N,N,0,0,0,2500
"고등어(생물, 300~500g)",2400,N,N,0,0,0,2400
"고등어(생물, 300~500g)",2980,N,N,0,0,0,2980
"고등어(생물, 300~500g)",8500,N,N,0,0,0,8500
"고등어(생물, 300~500g)",4900,N,N,0,0,0,4900
"고등어(생물, 300~500g)",2300,N,N,0,0,0,2300
"고등어(생물, 300~500g)",6800,N,N,0,0,0,6800
"고등어(생물, 300~500g)",7500,N,N,0,0,0,7500
"고등어(생물, 300~500g)",2450,N,N,0,0,0,2450
"고등어(생물, 300~500g)",7800,N,N,0,0,0,7800
"고등어(생물, 300~500g)",3990,N,N,0,0,0,3990
"고등어(생물, 300~500g)",2000,N,N,0,0,0,2000
"고등어(생물, 300~500g)",3400,N,N,0,0,0,3400
"고등어(생물, 300~500g)",5900,N,N,0,0,0,5900
삼치(500~700g),3990,N,N,0,0,0,3990
삼치(500~700g),1100,N,N,0,0,0,1100
삼치(500~700g),750,N,N,0,0,0,750
삼치(500~700g),1440,N,N,0,0,0,1440
삼치(500~700g),1175,N,N,0,0,0,1175
삼치(500~700g),2000,N,N,0,0,0,2000
삼치(500~700g),800,N,N,0,0,0,800
삼치(500~700g),1000,N,N,0,0,0,1000
삼치(500~700g),1500,N,N,0,0,0,1500
삼치(500~700g),798,N,N,0,0,0,798
삼치(500~700g),900,N,N,0,0,0,900
삼치(500~700g),1030,N,N,0,0,0,1030
삼치(500~700g),924,N,N,0,0,0,924
삼치(500~700g),830,N,N,0,0,0,830
삼치(500~700g),1012,N,N,0,0,0,1012
삼치(500~700g),3450,N,N,0,0,0,3450
삼치(500~700g),1174,N,N,0,0,0,1174
삼치(500~700g),3900,N,N,0,0,0,3900
삼치(500~700g),952,N,N,0,0,0,952
삼치(500~700g),700,N,N,1,0,0,700
삼치(500~700g),1830,N,N,0,0,0,1830
삼치(500~700g),870,N,N,0,0,0,870
삼치(500~700g),1730,N,N,0,0,0,1730
삼치(500~700g),740,N,N,0,0,0,740
삼치(500~700g),790,N,N,0,0,0,790
삼치(500~700g),860,N,N,0,0,0,860
삼치(500~700g),875,N,N,0,0,0,875
삼치(500~700g),1400,N,N,0,0,0,1400
삼치(500~700g),1160,N,N,0,0,0,1160
삼치(500~700g),1460,N,N,0,0,0,1460
삼치(500~700g),1550,N,N,0,0,0,1550
삼치(500~700g),1166,N,N,0,0,0,1166
삼치(500~700g),880,N,N,0,0,0,880
"오징어(냉동, 200~300g)",4800,N,N,0,0,0,4800
"오징어(냉동, 200~300g)",4000,N,N,0,0,0,4000
"오징어(냉동, 200~300g)",4500,N,N,0,0,0,4500
"오징어(냉동, 200~300g)",2966,N,N,0,0,0,2966
"오징어(냉동, 200~300g)",5000,N,N,0,0,0,5000
"오징어(냉동, 200~300g)",3330,N,N,0,0,0,3330
"오징어(냉동, 200~300g)",3500,N,N,0,0,0,3500
"오징어(냉동, 200~300g)",3950,N,N,1,0,1,1975
"오징어(냉동, 200~300g)",3000,N,N,0,0,0,3000
"오징어(냉동, 200~300g)",3990,N,N,0,0,0,3990
"오징어(냉동, 200~300g)",2500,N,N,0,0,0,2500
"오징어(냉동, 200~300g)",2800,N,N,0,0,0,2800
"오징어(냉동, 200~300g)",2900,N,N,0,0,0,2900
"오징어(냉동, 200~300g)",3340,N,N,0,0,0,3340
"오징어(냉동, 200~300g)",3300,N,N,0,0,0,3300
"오징어(냉동, 200~300g)",5280,N,N,0,0,0,5280
"오징어(생물, 200~300g)",7000,N,N,0,0,0,7000
"오징어(생물, 200~300g)",6000,N,N,0,0,0,6000
"오징어(생물, 200~300g)",7400,N,N,0,0,0,7400
"오징어(생물, 200~300g)",3990,N,N,0,0,0,3990
"오징어(생물, 200~300g)",6580,N,N,0,0,0,6580
"오징어(생물, 200~300g)",6500,N,N,0,0,0,6500
"오징어(생물, 200~300g)",8750,N,N,0,0,0,8750
"오징어(생물, 200~300g)",5000,N,N,0,0,0,5000
"오징어(생물, 200~300g)",3495,N,N,0,0,0,3495
"오징어(생물, 200~300g)",9000,N,N,0,0,0,9000
"오징어(생물, 200~300g)",7900,N,N,0,0,0,7900
"오징어(생물, 200~300g)",8800,N,N,0,0,0,8800
"오징어(생물, 200~300g)",8000,N,N,0,0,0,8000
"오징어(생물, 200~300g)",3300,N,N,0,0,0,3300
부세(200~400g),4900,N,N,0,0,0,4900
부세(200~400g),5000,N,N,0,0,0,5000
부세(200~400g),2000,N,N,1,0,0,2000
부세(200~400g),4000,N,N,0,0,0,4000
부세(200~400g),2500,N,N,0,0,0,2500
부세(200~400g),3000,N,N,0,0,0,3000
부세(200~400g),3500,N,N,0,0,0,3500
부세(200~400g),7000,N,N,0,0,0,7000
부세(200~400g),3330,N,N,0,0,0,3330
부세(200~400g),6000,N,N,0,0,0,6000
참조기(200~400g),6333,N,N,0,0,0,6333
참조기(200~400g),7000,N,N,0,0,0,7000
참조기(200~400g),1000,N,N,0,0,0,1000
참조기(200~400g),11800,N,N,0,0,0,11800
참조기(200~400g),1428,N,N,0,0,0,1428
참조기(200~400g),990,N,N,0,0,0,990
참조기(200~400g),1200,N,N,0,0,0,1200
참조기(200~400g),4950,N,N,0,0,0,4950
참조기(200~400g),2000,N,N,0,0,0,2000
참조기(200~400g),910,N,N,0,0,0,910
참조기(200~400g),1600,N,N,0,0,0,1600
참조기(200~400g),1490,N,N,0,0,0,1490
참조기(200~400g),1500,N,N,0,0,0,1500
참조기(200~400g),1980,N,N,0,0,1,990
참조기(200~400g),1800,N,N,0,0,0,1800
참조기(200~400g),880,N,N,1,0,0,880
CJ 더안심 건강란(대란 15개),5990,N,N,0,0,0,5990
CJ 더안심 건강란(대란 15개),6000,N,N,0,0,0,6000
CJ 더안심 건강란(대란 15개),4990,N,N,0,0,0,4990
CJ 더안심 건강란(대란 15개),7890,N,N,0,0,0,7890
CJ 더안심 건강란(대란 15개),5650,Y,N,0,1,0,5650
CJ 더안심 건강란(대란 15개),6900,N,N,0,0,0,6900
CJ 더안심 건강란(대란 15개),4300,N,N,1,0,0,4300
CJ 알짜란(대란 15개),4990,N,N,0,0,0,4990
CJ 알짜란(대란 15개),8410,N,N,0,0,0,8410
CJ 알짜란(대란 15개),3990,N,N,1,0,0,3990
CJ 알짜란(대란 15개),6200,N,N,0,0,0,6200
CJ 알짜란(대란 15개),4080,N,N,0,0,0,4080
CJ 알짜란(대란 15개),8200,N,N,0,0,0,8200
CJ 알짜란(대란 15개),5490,N,N,0,0,0,5490
CJ 알짜란(대란 15개),4200,N,N,0,0,0,4200
CJ 알짜란(대란 15개),5990,N,N,0,0,0,5990
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6490,N,N,0,0,0,6490
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5990,N,N,0,0,0,5990
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),4990,N,N,0,0,0,4990
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),7500,N,N,0,0,0,7500
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5000,N,N,0,0,0,5000
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5590,N,N,0,0,0,5590
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5290,N,N,0,0,0,5290
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6980,N,N,0,0,0,6980
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5490,N,N,0,0,0,5490
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5980,N,N,0,0,0,5980
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5200,N,N,0,0,0,5200
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5690,N,N,0,0,0,5690
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6250,N,N,0,0,0,6250
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),5800,N,N,0,0,0,5800
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),6350,N,N,0,0,0,6350
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),8500,N,N,0,0,0,8500
목초를 먹고 자란 건강한 닭이 낳은 달걀(대란 15개),4950,N,N,1,0,0,4950
풀무원 동물복지 목초란(대란 10개),5990,N,N,0,0,0,5990
풀무원 동물복지 목초란(대란 10개),4950,N,N,1,0,0,4950
풀무원 동물복지 목초란(대란 10개),4990,N,N,0,0,0,4990
풀무원 동물복지 목초란(대란 10개),6990,N,N,0,0,0,6990
풀무원 동물복지 목초란(대란 10개),5950,N,N,0,0,0,5950
참프레 동물복지 닭백숙(1.1kg),7990,N,N,0,0,0,7990
하림 자연실록백숙 830g,6280,N,N,0,0,0,6280
하림 토종닭백숙(1050g),8880,N,N,0,0,0,8880
하림 토종닭백숙(1050g),9900,N,N,0,0,0,9900
하림 토종닭백숙(1050g),8990,N,N,1,0,1,4495
하림 토종닭백숙(1050g),9300,N,N,0,0,0,9300
하림 토종닭백숙(1050g),7990,N,N,0,0,0,7990
하림 토종닭백숙(1050g),11980,N,N,0,0,0,11980
하림 토종닭백숙(1050g),7800,Y,N,0,1,0,7800
돼지고기 목살,1670,N,N,0,0,0,1670
돼지고기 목살,1470,N,N,0,0,0,1470
돼지고기 목살,1650,N,N,0,0,0,1650
돼지고기 목살,1800,N,N,0,0,0,1800
돼지고기 목살,1750,N,N,0,0,0,1750
돼지고기 목살,2000,N,N,0,0,0,2000
돼지고기 목살,2150,N,N,0,0,0,2150
돼지고기 목살,1670,Y,N,0,1,0,1670
돼지고기 목살,1900,N,N,0,0,0,1900
돼지고기 목살,1500,N,N,0,0,0,1500
돼지고기 목살,1950,N,N,0,0,0,1950
돼지고기 목살,2400,N,N,0,0,0,2400
돼지고기 목살,1680,N,N,0,0,0,1680
돼지고기 목살,1966,N,N,0,0,0,1966
돼지고기 목살,2200,N,N,0,0,0,2200
돼지고기 목살,1400,N,N,0,0,0,1400
돼지고기 목살,1600,N,N,0,0,0,1600
돼지고기 목살,1280,Y,N,1,1,0,1280
돼지고기 목살,1833,N,N,0,0,0,1833
돼지고기 목살,1690,N,N,0,0,0,1690
돼지고기 목살,1980,N,N,0,0,0,1980
돼지고기 목살,1700,N,N,0,0,0,1700
돼지고기 목살,1340,N,N,0,0,0,1340
돼지고기 목살,1490,N,N,0,0,0,1490
돼지고기 목살,1583,N,N,0,0,0,1583
돼지고기 삼겹살,1970,N,N,0,0,0,1970
돼지고기 삼겹살,1500,N,N,0,0,0,1500
돼지고기 삼겹살,2980,N,N,0,0,0,2980
돼지고기 삼겹살,1760,N,N,0,0,0,1760
돼지고기 삼겹살,1600,N,N,0,0,0,1600
돼지고기 삼겹살,1680,N,N,0,0,0,1680
돼지고기 삼겹살,1666,N,N,0,0,0,1666
돼지고기 삼겹살,1580,Y,N,0,1,0,1580
돼지고기 삼겹살,1790,Y,N,0,1,0,1790
돼지고기 삼겹살,2000,N,N,0,0,0,2000
돼지고기 삼겹살,1780,N,N,0,0,0,1780
돼지고기 삼겹살,1380,Y,N,0,1,0,1380
돼지고기 삼겹살,1966,N,N,1,0,1,983
돼지고기 삼겹살,2300,N,N,0,0,0,2300
돼지고기 삼겹살,2380,Y,N,0,1,0,2380
돼지고기 삼겹살,1580,N,N,0,0,0,1580
돼지고기 삼겹살,1840,N,N,0,0,0,1840
돼지고기 삼겹살,2200,N,N,0,0,0,2200
돼지고기 삼겹살,1790,N,N,0,0,0,1790
돼지고기 삼겹살,1800,N,N,0,0,0,1800
돼지고기 삼겹살,2180,N,N,0,0,0,2180
돼지고기 삼겹살,2050,N,N,0,0,0,2050
돼지고기 삼겹살,1750,N,N,0,0,0,1750
돼지고기 삼겹살,1650,N,N,0,0,0,1650
돼지고기 삼겹살,3800,Y,N,0,1,0,3800
돼지고기 삼겹살,1690,N,N,0,0,0,1690
돼지고기 삼겹살,1490,N,N,0,0,0,1490
돼지고기 삼겹살,1665,N,N,0,0,0,1665
돼지고기 삼겹살,1667,N,N,0,0,0,1667
돼지고기 삼겹살,2150,N,N,0,0,0,2150
돼지고기 삼겹살,2400,N,N,0,0,0,2400
돼지고기 삼겹살,1950,N,N,0,0,0,1950
돼지고기 삼겹살,2960,N,N,0,0,0,2960
돼지고기 삼겹살,2133,N,N,0,0,0,2133
돼지고기 삼겹살,1967,N,N,0,0,0,1967
돼지고기 삼겹살,1700,N,N,0,0,0,1700
돼지고기 삼겹살,1890,N,N,0,0,0,1890
돼지고기 삼겹살,2480,Y,N,0,1,0,2480
돼지고기 삼겹살,1970,Y,N,0,1,0,1970
돼지고기 삼겹살,2290,N,N,0,0,0,2290
돼지고기 삼겹살,2380,N,N,0,0,0,2380
돼지고기 삼겹살,3280,N,N,0,0,0,3280
돼지고기 삼겹살,1900,N,N,0,0,0,1900
돼지고기 삼겹살,3980,N,N,0,0,0,3980
돼지고기 삼겹살,2870,Y,N,0,1,0,2870
돼지고기 삼겹살,2880,N,N,0,0,0,2880
쇠고기 등심(1+등급),10600,N,N,0,0,0,10600
쇠고기 등심(1+등급),9000,N,N,0,0,0,9000
쇠고기 등심(1+등급),13020,N,N,0,0,0,13020
쇠고기 등심(1+등급),19000,N,N,0,0,0,19000
쇠고기 등심(1+등급),7500,N,N,0,0,0,7500
쇠고기 등심(1+등급),10000,N,N,0,0,0,10000
쇠고기 등심(1+등급),13800,N,N,0,0,0,13800
쇠고기 등심(1+등급),12000,N,N,0,0,0,12000
쇠고기 등심(1+등급),18800,N,N,0,0,0,18800
쇠고기 등심(1+등급),11800,N,N,0,0,0,11800
쇠고기 등심(1+등급),8500,N,N,0,0,0,8500
쇠고기 등심(1+등급),13500,N,N,0,0,0,13500
쇠고기 등심(1+등급),11290,N,N,0,0,0,11290
쇠고기 등심(1+등급),7167,N,N,0,0,0,7167
쇠고기 등심(1+등급),9667,N,N,1,0,1,4833.5
쇠고기 등심(1+등급),9500,N,N,0,0,0,9500
쇠고기 등심(1+등급),8000,N,N,0,0,0,8000
쇠고기 등심(1+등급),11000,N,N,0,0,0,11000
쇠고기 등심(1+등급),11690,Y,N,0,1,0,11690
쇠고기 등심(1+등급),8666,N,N,0,0,0,8666
쇠고기 등심(1+등급),12980,Y,N,0,1,0,12980
쇠고기 등심(1+등급),10500,N,N,0,0,0,10500
쇠고기 등심(1+등급),16600,N,N,0,0,0,16600
쇠고기 등심(1+등급),12400,N,N,0,0,0,12400
쇠고기 등심(1+등급),8800,N,N,0,0,0,8800
쇠고기 등심(1+등급),15400,N,N,0,0,0,15400
쇠고기 등심(1+등급),12800,N,N,0,0,0,12800
쇠고기 등심(1+등급),12900,N,N,0,0,0,12900
쇠고기 등심(1등급),9900,N,N,0,0,0,9900
쇠고기 등심(1등급),7000,N,N,0,0,0,7000
쇠고기 등심(1등급),14000,N,N,0,0,0,14000
쇠고기 등심(1등급),12110,Y,N,0,1,0,12110
쇠고기 등심(1등급),9500,N,N,0,0,0,9500
쇠고기 등심(1등급),14500,N,N,0,0,0,14500
쇠고기 등심(1등급),10000,N,N,0,0,0,10000
쇠고기 등심(1등급),16200,N,N,0,0,0,16200
쇠고기 등심(1등급),10600,N,N,0,0,0,10600
쇠고기 등심(1등급),9900,Y,N,0,1,0,9900
쇠고기 등심(1등급),8500,N,N,0,0,0,8500
쇠고기 등심(1등급),9890,N,N,0,0,0,9890
쇠고기 등심(1등급),7800,N,N,0,0,0,7800
쇠고기 등심(1등급),9800,N,N,0,0,0,9800
쇠고기 등심(1등급),8666,N,N,0,0,0,8666
쇠고기 등심(1등급),11200,Y,N,0,1,0,11200
쇠고기 등심(1등급),12320,Y,N,0,1,0,12320
쇠고기 등심(1등급),11000,N,N,0,0,0,11000
쇠고기 등심(1등급),12700,N,N,0,0,0,12700
쇠고기 등심(1등급),7490,N,N,1,0,1,3745
쇠고기 등심(1등급),8880,N,N,0,0,0,8880
쇠고기 등심(1등급),8000,N,N,0,0,0,8000
쇠고기 등심(1등급),6980,N,N,0,0,0,6980
쇠고기 등심(1등급),6500,N,N,0,0,0,6500
쇠고기 등심(1등급),9990,N,N,0,0,0,9990
쇠고기 등심(1등급),8650,N,N,0,0,0,8650
쇠고기 불고기(1+등급),4640,N,N,0,0,0,4640
쇠고기 불고기(1+등급),5800,N,N,0,0,0,5800
쇠고기 불고기(1+등급),5000,N,N,0,0,0,5000
쇠고기 불고기(1+등급),4500,N,N,0,0,0,4500
쇠고기 불고기(1+등급),3933,N,N,0,0,0,3933
쇠고기 불고기(1+등급),4640,Y,N,0,1,0,4640
쇠고기 불고기(1+등급),5500,N,N,0,0,0,5500
쇠고기 불고기(1+등급),4300,N,N,0,0,0,4300
쇠고기 불고기(1+등급),4000,N,N,0,0,0,4000
쇠고기 불고기(1+등급),3800,N,N,0,0,0,3800
쇠고기 불고기(1+등급),4100,N,N,0,0,0,4100
쇠고기 불고기(1+등급),3700,N,N,1,0,0,3700
쇠고기 불고기(1+등급),4899,N,N,0,0,0,4899
쇠고기 불고기(1+등급),4466,N,N,0,0,0,4466
쇠고기 불고기(1+등급),6300,N,N,0,0,0,6300
쇠고기 불고기(1+등급),8000,N,N,0,0,0,8000
쇠고기 불고기(1+등급),4200,N,N,0,0,0,4200
쇠고기 불고기(1등급),3166,N,N,0,0,0,3166
쇠고기 불고기(1등급),4980,N,N,0,0,0,4980
쇠고기 불고기(1등급),4990,N,N,0,0,0,4990
쇠고기 불고기(1등급),4400,N,N,0,0,0,4400
쇠고기 불고기(1등급),3460,N,N,0,0,0,3460
쇠고기 불고기(1등급),4200,N,N,0,0,0,4200
쇠고기 불고기(1등급),3670,N,N,0,0,0,3670
쇠고기 불고기(1등급),3950,N,N,0,0,0,3950
쇠고기 불고기(1등급),4580,N,N,0,0,0,4580
쇠고기 불고기(1등급),4000,N,N,1,0,1,2000
쇠고기 불고기(1등급),4900,N,N,0,0,0,4900
쇠고기 불고기(1등급),3800,N,N,0,0,0,3800
쇠고기 불고기(1등급),7300,Y,N,0,1,0,7300
쇠고기 불고기(1등급),3990,N,N,0,0,0,3990
쇠고기 불고기(1등급),4950,N,N,0,0,0,4950
쇠고기 불고기(1등급),3500,N,N,0,0,0,3500
쇠고기 불고기(1등급),3980,N,N,0,0,0,3980
쇠고기 불고기(1등급),3900,Y,N,0,1,0,3900
쇠고기 불고기(1등급),4466,N,N,0,0,0,4466
쇠고기 불고기(1등급),4760,Y,N,0,1,0,4760
쇠고기 불고기(1등급),4500,N,N,0,0,0,4500
쇠고기 불고기(1등급),3480,N,N,0,0,0,3480
쇠고기 불고기(1등급),5800,N,N,0,0,0,5800
쇠고기 불고기(1등급),4800,N,N,0,0,0,4800
쇠고기 불고기(1등급),4300,N,N,0,0,0,4300
쇠고기 불고기(1등급),5320,Y,N,0,1,0,5320
가지,694,N,N,0,0,0,694
가지,571,N,N,0,0,0,571
가지,450,N,N,0,0,0,450
가지,600,N,N,0,0,0,600
가지,500,N,N,0,0,0,500
가지,800,N,N,0,0,0,800
가지,330,N,N,0,0,0,330
가지,510,N,N,0,0,0,510
가지,300,N,N,0,0,0,300
가지,700,N,N,0,0,0,700
가지,550,N,N,0,0,0,550
가지,400,N,N,0,0,0,400
가지,750,N,N,0,0,0,750
가지,495,N,N,1,0,1,247.5
가지,383,N,N,0,0,0,383
가지,617,N,N,0,0,0,617
감자(껍질 있는 감자),390,N,N,0,0,0,390
감자(껍질 있는 감자),200,N,N,1,0,0,200
감자(껍질 있는 감자),298,N,N,0,0,0,298
감자(껍질 있는 감자),278,N,N,0,0,0,278
감자(껍질 있는 감자),698,N,N,0,0,0,698
감자(껍질 있는 감자),348,N,N,0,0,0,348
감자(껍질 있는 감자),500,N,N,0,0,0,500
감자(껍질 있는 감자),300,N,N,0,0,0,300
감자(껍질 있는 감자),665,N,N,0,0,0,665
감자(껍질 있는 감자),398,N,N,0,0,0,398
감자(껍질 있는 감자),450,N,N,0,0,0,450
감자(껍질 있는 감자),250,N,N,0,0,0,250
감자(껍질 있는 감자),550,N,N,0,0,0,550
감자(껍질 있는 감자),220,N,N,0,0,0,220
감자(껍질 있는 감자),480,N,N,0,0,0,480
감자(껍질 있는 감자),560,N,N,0,0,0,560
감자(껍질 있는 감자),380,N,N,0,0,0,380
감자(껍질 있는 감자),443,N,N,0,0,0,443
감자(껍질 있는 감자),280,N,N,0,0,0,280
감자(껍질 있는 감자),217,N,N,0,0,0,217
감자(껍질 있는 감자),400,N,N,0,0,0,400
감자(껍질 있는 감자),248,N,N,0,0,0,248
감자(껍질 있는 감자),428,N,N,0,0,0,428
감자(껍질 있는 감자),290,N,N,0,0,0,290
감자(껍질 있는 감자),700,N,N,0,0,0,700
고구마(껍질 있는 밤고구마),300,N,N,0,0,0,300
고구마(껍질 있는 밤고구마),383,Y,N,0,1,0,383
고구마(껍질 있는 밤고구마),400,N,N,0,0,0,400
고구마(껍질 있는 밤고구마),426,N,N,0,0,0,426
고구마(껍질 있는 밤고구마),383,N,N,0,0,0,383
고구마(껍질 있는 밤고구마),985,N,N,0,0,1,492.5
고구마(껍질 있는 밤고구마),373,N,N,0,0,0,373
고구마(껍질 있는 밤고구마),590,N,N,0,0,0,590
고구마(껍질 있는 밤고구마),320,N,N,0,0,0,320
고구마(껍질 있는 밤고구마),500,N,N,0,0,0,500
고구마(껍질 있는 밤고구마),570,N,N,0,0,0,570
고구마(껍질 있는 밤고구마),250,N,N,1,0,0,250
고구마(껍질 있는 밤고구마),880,N,N,0,0,0,880
고구마(껍질 있는 밤고구마),262,Y,N,0,1,0,262
고구마(껍질 있는 밤고구마),450,N,N,0,0,0,450
고구마(껍질 있는 밤고구마),285,N,N,0,0,0,285
고구마(껍질 있는 밤고구마),260,N,N,0,0,0,260
고구마(껍질 있는 밤고구마),549,N,N,0,0,0,549
고구마(껍질 있는 밤고구마),270,N,N,0,0,0,270
고구마(껍질 있는 밤고구마),370,N,N,0,0,0,370
고구마(껍질 있는 밤고구마),550,N,N,0,0,0,550
고구마(껍질 있는 밤고구마),399,N,N,0,0,0,399
고구마(껍질 있는 밤고구마),299,N,N,0,0,0,299
고구마(껍질 있는 밤고구마),430,N,N,0,0,0,430
고구마(껍질 있는 밤고구마),349,Y,N,0,1,0,349
고구마(껍질 있는 밤고구마),350,N,N,0,0,0,350
